word,video_url
nettdrop (badminton),nettdrop-badminton.mp4
nettleser,nettleser.mp4
nettopp,nettopp.mp4
nettside 1,nettside.mp4
nettside 2,nettside-2.mp4
nevne,nevne.mp4
nevner,nevner.mp4
nevø,nevoe.mp4
nevrologi,nevrologi.mp4
New Dehli 1,new-dehli-1.mp4
New Dehli 2,new-dehli-2.mp4
New York,new-york.mp4
New Zealand 1,new-zealand-2.mp4
New Zealand 2,new-zealand-3.mp4
New Zealand 3,new-zealand-4.mp4
newtonmeter (måleenhet),newtonmeter.mp4
NFF,nff.mp4
ni,ni.mp4
Nidarosdomen,nidarosdomen.mp4
Nidelven,nidelven.mp4
niese,niese.mp4
nikke 1,nikke-1.mp4
nikke 2,nikke-2.mp4
Nikon (foto/video),nikon.mp4
Nils 1,nils.mp4
Nils 2,nils-2.mp4
nirvana (buddhisme),nirvana.mp4
nisse,nisse.mp4
nitten,nitten.mp4
nivå,nivaa.mp4
nivå høyt,nivaa-hoeyt.mp4
noe,noe.mp4
noen,noen.mp4
nok,nok.mp4
nonne,nonne.mp4
nord 1,nord-1.mp4
nord 2,nord-2.mp4
Nord-Amerika,nord-amerika.mp4
Nord-Korea,nord-korea-2.mp4
Nord-Norge,nord-norge.mp4
Nordal Grieg vg skole,nordal-grieg-vgs.mp4
Norden,norden1.mp4
nordisk,nordisk.mp4
nordisk mesterskap,nordisk-mesterskap.mp4
Nordland 1,nordland-1.mp4
Nordland 2,nordland-2.mp4
nordmann,nordmann.mp4
Nordstrand,nordstrand.mp4
Norge,Norge.mp4
Norge: Norgeskartet,Norge-Norgeskartet.mp4
Norges Fotballforbund,norges-fotballforbund.mp4
Norges Friidrettsforbund,norges-friidrettsforbund.mp4
Norges Håndballforbund,norges-haandballforbund.mp4
Norgesmesterskap,norgesmesterskap.mp4
norm,norm.mp4
normal,normal.mp4
normal (øvelse i skiskyting),normal-oevelse-i-skiskyting.mp4
normativ,normativ.mp4
normert,normert.mp4
norrøn 1,norroen.mp4
norrøn 2,norroen-2.mp4
norsk,norsk.mp4
Norsk rikskringkasting (NRK) 1,nrk-1.mp4
Norsk rikskringkasting (NRK) 2,nrk-2.mp4
norvegia (ost),norvegia-ost.mp4
notat,notat.mp4
notere,notere.mp4
notis 1,notis.mp4
notis 2,notis-2.mp4
novelle,novelle.mp4
november 1,november-1.mp4
november 2,november-2.mp4
nød 1,noed.mp4
nød 2,noed-2.mp4
nødt,noedt.mp4
nødvendig,noedvendig.mp4
nøkkel,noekkel.mp4
nøtter,noetter.mp4
nøye,noeye.mp4
nøytral,noeytral.mp4
nøytron,noeytron.mp4
nr. 1,nr-1.mp4
nr. 2,nr-2.mp4
NRK,NRK.mp4
NTB,NTB.mp4
nugatti,nugatti.mp4
null,null.mp4
nummer,nummer.mp4
nummer 1,nummer-1.mp4
nummer 2,nummer-2.mp4
nummer 3 1,nummer-3-1.mp4
nummer 3 2,nummer-3-2.mp4
nupper (i huden),nupper-i-huden.mp4
ny,ny.mp4
nydelig,nydelig.mp4
nyhet 1,nyhet.mp4
nyhet 2,nyhet-2.mp4
nyhet 3,nyhet-3.mp4
nyhetsredaksjon,nyhetsredaksjon.mp4
nylig,nylig.mp4
nyse,nyse.mp4
nysgjerrig 1,nysgjerrig.mp4
nysgjerrig 2,nysgjerrig-2-sjekke.mp4
nyte,nyte.mp4
nyttår,nyttaar.mp4
nytte/nyttig 1,nytte-nyttig.mp4
nytte/nyttig 2,nytte-nyttig-2.mp4
O,O.mp4
O (tohåndsalfabetet),O-2.mp4
objektiv/-itet,objektiv-itet.mp4
observasjon,observasjon.mp4
observasjonsnummer,observasjonsnummer.mp4
observere,observere.mp4
Odd 1,odd.mp4
Odd 2,odd-2.mp4
Oddbjørn,oddbjorn.mp4
oddetall 1,oddetall-1.mp4
oddetall 2,oddetall-2.mp4
Oddveig,oddveig.mp4
offensiv,offensiv.mp4
offensiv 2,offensiv-2.mp4
offentlig/-gjøre,offentlig-gjoere.mp4
Office (programvare),office.mp4
offiser,offiser.mp4
offisiell 1,offisielt-1.mp4
offisiell 2,offisielt-2.mp4
offside,offside.mp4
ofre/offer,ofre-offer.mp4
ofte,ofte.mp4
og,og.mp4
og så videre (osv.),og-saa-videre-osv.mp4
og så videre (osv) 2,og-saa-videre-osv-2.mp4
også,ogsaa.mp4
ohm (måleenhet),ohm.mp4
ok,ok.mp4
okkupert,okkupert.mp4
okse,okse.mp4
oksekjøtt,oksekjoett.mp4
oksygen 1,oksygen_1.mp4
oksygen 2,oksygen.mp4
oktober 1,oktober-2.mp4
oktober 2,oktober-3.mp4
Ola,ola.mp4
Olav 1,olav.mp4
Olav 2,olav-2.mp4
oldefar 1,oldefar-1.mp4
oldefar 2,oldefar-2.mp4
oldeforeldre 1,oldeforeldre-1.mp4
oldeforeldre 2,oldeforeldre-2.mp4
oldemor 1,oldemor-1.mp4
oldemor 2,oldemor-2.mp4
oldtid 1,oldtid-1.mp4
oldtid 2,oldtid-2.mp4
Ole,ole.mp4
olje 1,olje.mp4
olje 2,olje-2.mp4
oljefyring,oljefyring.mp4
oljeprofil,oljeprofil.mp4
olympiade,olympiade.mp4
om,om.mp4
om bord,om-bord.mp4
om forlatelse 1,om-forlatelse-1.mp4
om forlatelse 2,om-forlatelse-2.mp4
om igjen,om-igjen.mp4
om-to-dager,om-to-dager.mp4
ombestemme (seg),ombestemme-seg.mp4
ombrekke (grafisk design),ombrekke-grafisk-design.mp4
omdanne,omdanne.mp4
omdreining,omdreining.mp4
omega-3,omega-3.mp4
omega-6,omega-6.mp4
omegn,omegn.mp4
omfavne,omfavne.mp4
omgang (i idrett),omgang-i-idrett.mp4
omgivelse 1,omgivelse.mp4
omgivelse 2,omgivelse-2.mp4
omgjøre/-ing 1,omgjoere-ing-1.mp4
omgjøre/-ing 2,omgjoere-ing-2.mp4
omgjøre/-ing 3,omgjoere-ing-3.mp4
omkrets 1,omkrets.mp4
omkrets 2,omkrets-2.mp4
område,omraade.mp4
omskjæring,omskjaering.mp4
omskolere,omskolere.mp4
omsorg,omsorg.mp4
omsorgsbolig,omsorgsbolig.mp4
omspill,omspill.mp4
omtåket,omtaaket-tmfok.mp4
omtrent,omtrent.mp4
omtrent 2,omtrent-2.mp4
omvei,omvei.mp4
omvendt 1,omvendt.mp4
omvendt 2,omvendt-2.mp4
ond/ondskapsfull,ond-ondskapsfull.mp4
ondartet,ondartet.mp4
ondskap,ondskap.mp4
onkel 1,onkel-1.mp4
onkel 2,onkel-2.mp4
onsdag,onsdag.mp4
Oovoo (programvare),oovoo.mp4
opera,opera.mp4
Opera (nettleser),opera-nettleser.mp4
operasjon,operasjon.mp4
operere,operere.mp4
opp,opp.mp4
oppå,oppaa.mp4
oppbevare/-ing,oppbevare-ing.mp4
oppbygning,oppbygning.mp4
oppdage 1,oppdage-1.mp4
oppdage 2,oppdage-2.mp4
oppdage 3,oppdage-3.mp4
oppdagelsesreisende,oppdagelsesreisende.mp4
oppdatere 1,oppdatere-1.mp4
oppdatere 2,oppdatere-2.mp4
oppdra/-gelse,oppdra-gelse.mp4
oppdrett 1,oppdrett-1.mp4
oppdrett 2,oppdrett-2.mp4
oppe,oppe.mp4
oppfatning,oppfatning-2.mp4
oppfatte/-ing,oppfatte-ing.mp4
oppfatter ikke,oppfatter-ikke.mp4
oppfinne/-lse 1,oppfinne-lse-1.mp4
oppfinne/-lse 2,oppfinne-lse-2.mp4
oppføre/oppførsel,oppfoere-oppfoersel.mp4
oppfylle 1,oppfylle-1.mp4
oppfylle 2,oppfylle-2.mp4
oppgave,oppgave.mp4
opphavsrett,opphavsrett.mp4
oppi,oppi.mp4
oppkast 1,oppkast.mp4
oppkast 2,oppkast-2.mp4
Oppland,oppland.mp4
opplæring 1,opplaering-1.mp4
opplæring 2,opplaering-2.mp4
oppleve 1,oppleve-lse.mp4
oppleve 2,oppleve-3.mp4
opplevelse 1,opplevelse.mp4
opplevelse 2,opplevelse-3.mp4
oppløse,opploese.mp4
oppløsning,opploesning.mp4
oppløsning (mål på skarphet),opploesning-2.mp4
oppløsning (oppsplitting),opploesning-3.mp4
opplyse/-ning,opplyse-ning.mp4
oppmerksom/-het 1,oppmerksom-het-1.mp4
oppmerksom/-het 2,oppmerksom-het-2.mp4
oppmuntre/-ing,oppmuntre-ing.mp4
oppnå,oppnaa.mp4
opposisjon,opposisjon.mp4
oppover,oppover.mp4
oppoverbakke,oppoverbakke.mp4
opprette 1,opprette-stifte.mp4
opprette 2,opprette-2.mp4
opprettholde,opprettholde.mp4
opprør,opproer.mp4
oppskyting,oppskyting.mp4
oppslag,oppslag.mp4
oppstå 1,oppstaa-1.mp4
oppstå 2,oppstaa-2.mp4
oppstandelse (Jesu),oppstandelse-Jesu.mp4
oppstart,oppstart.mp4
oppta (ta opp),oppta-ta-opp.mp4
opptak (filme),opptak-filme.mp4
opptatt,opptatt.mp4
opptil,opptil.mp4
opptog,opptog.mp4
opptre,opptre.mp4
opptrening,opptrening.mp4
oppvåkne,oppvaakne.mp4
oppvarming,oppvarming.mp4
oppvask,oppvask.mp4
oppvekst,oppvokst.mp4
oppvisning,oppvisning.mp4
oppvokst,oppvokst-2.mp4
optimist/optimisme,optimist-optimisme.mp4
oral 1,oral-1.mp4
oral 2,oral-2.mp4
oralsex,oralsex.mp4
oransje 1,oransje-1.mp4
oransje 2,oransje-2.mp4
oransje 3,oransje.mp4
ord,ord.mp4
orden,orden.mp4
orden (utmerkelse),orden-utmerkelse.mp4
ordklasser,ordklasser.mp4
ordne,ordne.mp4
ordre,ordre.mp4
ordspråk,ordspraak.mp4
ordtak,ordtak.mp4
organ (biologi),organ.mp4
organisasjon,organisasjon.mp4
organisere,organisere.mp4
organisme,organisme.mp4
organismer 1,organismer-2.mp4
organismer 2,organismer-1.mp4
orgasme,orgasme.mp4
orgel,orgel.mp4
orientering,orientering.mp4
orienteringsløp,orienteringsloep.mp4
orientert,orientert.mp4
original,original.mp4
origo 1,origo-1.mp4
origo 2,origo-2.mp4
orkan,orkan.mp4
orke,orke.mp4
orm,orm.mp4
ortodoks (jødisk),ortodoks-2.mp4
ortodoks (levemåte),ortodoks-levemaate.mp4
ortodoks (russisk/gresk),ortodoks-1.mp4
Oslo 1,oslo-1.mp4
Oslo 2,Oslo.mp4
Oslo 3,oslo-3.mp4
oss (flere personer),oss-flere-personer.mp4
oss (om to personer),oss-om-to-personer.mp4
ost 1,ost.mp4
ost 2,ost-2.mp4
ostehøvel,ostehoevel.mp4
ostekake,ostekake.mp4
ostepop,ostepop.mp4
Outlook (programvare),outlook.mp4
over,over.mp4
overbefolket,overbefolket.mp4
overbevise,overbevise.mp4
overbevisning,overbevisning.mp4
overbord (byggfag),overbord.mp4
overdrive/-lse,overdrive-lse.mp4
overenskomst,overenskomst.mp4
overensstemmende,overensstemmende.mp4
overfalle,overfalle.mp4
overflate 1,overflate.mp4
overflate 2,overflate-2.mp4
overflatevev 1,overflatevev-1.mp4
overflatevev 2,overflatevev-2.mp4
overføre,overfoere.mp4
overgang,overgang.mp4
overgi,overgi.mp4
overgivelse,overgivelse.mp4
overgrep 1,overgrep-1.mp4
overgrep 2,overgrep-2.mp4
overgurt (byggfag),overgurt.mp4
overhead,overhead.mp4
overhode,overhode.mp4
overkrysning (genetikk),overkryssing.mp4
overlate,overlate.mp4
overlegen 1,overlegen-1.mp4
overlegen 2,overlegen-2.mp4
overleve,overleve.mp4
overligger (byggfag) 1,overliggende.mp4
overligger (byggfag) 2,over%20liggende-2.mp4
overraskelse,overraskelse.mp4
overrasket,overrasket.mp4
oversette,oversette.mp4
oversikt 1,oversikt-1.mp4
oversikt 2,oversikt-2.mp4
overskrift,overskrift.mp4
overskudd,overskudd.mp4
overslag,overslag.mp4
oversvømme/-lse 1,oversvoemme-lse-1.mp4
oversvømme/-lse 2,oversvoemme-lse-2.mp4
overta,overta.mp4
overtid,overtid.mp4
overtramp,overtramp.mp4
overtramplinje,overtramplinje.mp4
overtro,overtro.mp4
overvåkningsverktøy,overvaakningsverktoy.mp4
overveie,overveie.mp4
ovn (fyringsovn),ovn-fyringsovn.mp4
ovn (panelovn) 1,ovn-panelovn-1.mp4
ovn (panelovn) 2,ovn-panelovn-2.mp4
P (tohåndsalfabetet),P-2.mp4
P 1,P.mp4
P 2,p-3.mp4
p-pille,p-pille.mp4
på,paa.mp4
på: legge på,legge-paa.mp4
påbygning,paabygning.mp4
padde,padde.mp4
Pakistan 1,pakistan.mp4
Pakistan 2,pakistan-2.mp4
pakistansk,pakistansk.mp4
påkjenning,paakjenning.mp4
påkjørsel,paakjoersel.mp4
pakke,pakke.mp4
pakke mye,pakke-mye.mp4
pålagt,paalagt.mp4
pålegg 1,paalegg-1.mp4
pålegg 2,paalegg-2.mp4
Palermo,palermo.mp4
Palestina 1,palestina.mp4
Palestina 2,palestina-2.mp4
palestinsk,palestinsk.mp4
palett,pelett.mp4
pålitelig,paalitelig.mp4
palmesøndag,palmesoendag.mp4
påmelde/-ing,paamelde-ing.mp4
Panama,panama.mp4
panda,panda.mp4
pandemi,pandemi.mp4
panere,panere.mp4
panikk 1,panikk.mp4
panikk 2,panikk-2.mp4
panikklidelse,panikklidelse.mp4
panne,panne.mp4
panne (stekepanne),panne-stekepanne.mp4
pannebånd,pannebaand.mp4
pannekake 1,pannekake-1.mp4
pannekake 2,pannekake-2.mp4
pant,pant.mp4
pantsette,pantsette.mp4
papegøye,papegoeye.mp4
papir 1,papir-1.mp4
papir 2,papir-2.mp4
papiravis,papiravis.mp4
papirutgave,papirutgave.mp4
papp,papp.mp4
pappa 1 a,pappa-1.mp4
pappa 1 b,pappa-3.mp4
pappa 2,pappa-2.mp4
papptallerken 1,papptallerken-1.mp4
papptallerken 2,papptallerken-2.mp4
paprika,paprika.mp4
par,par.mp4
parabel (matte),parabel-matte.mp4
paracet,paracet.mp4
paradis (barnelek),paradis.mp4
paradis 1,paradis-1.mp4
paradis 2,paradis-2.mp4
paragraf,paragraf.mp4
parallell 1,parallell.mp4
parallell 2,parallell-2.mp4
parallellkobling 1,parallellkobling-1.mp4
parallellkobling 2,parallellkobling-2.mp4
parallellogram,parallellogram.mp4
paranoia,paranoia-1.mp4
paranoid,paranoid.mp4
paraply,paraply.mp4
parentes 1,parentes-1.mp4
parentes 2,parentes-2.mp4
parentes 3,parentes-3.mp4
parfyme,parfyme.mp4
Paris,paris.mp4
park,park.mp4
parkere,parkere.mp4
parkering,parkering.mp4
parkeringsplass,parkeringsplass.mp4
parkert: sykkel,parkert-sykkel.mp4
parkett 1,parkett.mp4
parkett 2,parkett-2.mp4
parodi,parodi.mp4
pårørende,paaroerende.mp4
partall,partall.mp4
parter,parter.mp4
parti (politisk) 1,parti-politisk.mp4
parti (politisk) 2,parti-politisk-2.mp4
parykk,parykk.mp4
pasient,pasient.mp4
pasientrettighetsloven,pasientrettighetsloven.mp4
påske 1,paaske-1.mp4
påske 2,paaske-2.mp4
påske 3,paaske.mp4
påskedag,paaskedag.mp4
pasning,pasning.mp4
pass 1,pass-1.mp4
pass 2,pass-2.mp4
pass deg!,pass-deg.mp4
passasjer,passasjer.mp4
passe,passe.mp4
passe (passe på),passe-passe-paa.mp4
passe til,passe-til.mp4
passer (tegneredskap),passer.mp4
passer ikke,passer-ikke.mp4
passiv,passiv.mp4
passiva,passiva.mp4
passivt spill,passivt-spill.mp4
pasta,pasta.mp4
påstand/påstå,paastand-paastaa.mp4
påtale,paatale.mp4
påtalemyndighet,paatalemyndighet.mp4
pattedyr,pattedyr.mp4
pause 1,pause.mp4
pause 2,pause-2.mp4
pave 1,pave.mp4
pave 2,pave-2.mp4
påvirke,paavirke.mp4
pære,paere.mp4
pc,PC.mp4
pedagog,pedagog.mp4
pedagogikk,pedagogikk.mp4
peis,peis.mp4
peke,peke.mp4
pels 1,pels-1.mp4
pels 2,pels-2.mp4
pels: lang,pels-lang.mp4
pen,pen.mp4
penal,penal.mp4
pendel,pendel.mp4
pendle 1,pendle.mp4
pendle 2,pendle-2.mp4
penger 1,penger-1.mp4
penger 2,penger-2.mp4
pengeseddel,pengeseddel.mp4
penis,penis.mp4
penn,penn.mp4
pensel 1,pensel.mp4
pensel 2,pensel-2.mp4
pensjon,pensjon.mp4
pensjonat,pensjonat.mp4
pensjonist,pensjonist.mp4
Pensjonistpartiet,pensjonistpartiet.mp4
pensum,pensum.mp4
pepperkaker,pepperkaker.mp4
peppermynteblad,peppermynteblad.mp4
Per 1,per.mp4
Per 2,per-2.mp4
Per 3,per-3.mp4
perfekt,perfekt.mp4
perifer,perifer.mp4
periode,periode.mp4
periodesystem,periodesystem.mp4
permanent (frisyre),permanent-frisyre.mp4
permittere,permittere.mp4
persienne,persienne.mp4
persimon,persimon.mp4
person,person.mp4
personbil 1,personbil.mp4
personbil 2,personbil-2.mp4
personlig rekord,personlig-rekord.mp4
personlig/-het,personlig-het.mp4
personlighetsforstyrrelse,personlighetsforstyrrelse.mp4
perspektiv,perspektiv.mp4
Peru,peru.mp4
pervers/perversitet,pervers-perversitet.mp4
pesach (jødisk påske),pesach-joedisk-paaske.mp4
pessimisme,pessimisme.mp4
pest,pest.mp4
petit,petit.mp4
Petter 1,petter.mp4
Petter 2,petter-2.mp4
PFU (pressens faglige utvalg),PFU.mp4
pi (matematikk),pi-matematikk.mp4
Pia,pia.mp4
piano,piano.mp4
piggdekk (flertall),piggdekk-flertall.mp4
piggtråd,piggtraad.mp4
pigment,pigment.mp4
pike,pike.mp4
pikke med nebbet: gås,gaas-pikker-med-nebbet.mp4
piksler,piksler.mp4
pil,pil.mp4
pilegrim 1,pilegrim-1.mp4
pilegrim 2,pilegrim-2.mp4
pille,pille.mp4
pilot,pilot.mp4
pils,pils.mp4
pine,pine.mp4
pingvin,pingvin.mp4
pinlig,pinlig.mp4
pinnsvin,pinnsvin.mp4
Pinocchio,pinocchio.mp4
pinse 1,pinse.mp4
pinse 2,pinse-2.mp4
pinse 3,pinse-3.mp4
pioner,pioner.mp4
pioner 1,pioner-1.mp4
pioner 2,pioner-2.mp4
pipe (dyrelyd),pipe-dyrelyd.mp4
pipe (lyd) 1,pipe-lyd-1.mp4
pipe (lyd) 2,pipe-lyd-2.mp4
pipe (skorstein),pipe-skorstein.mp4
pipe (snadde),pipe-snadde.mp4
pirquet-prøve,pirquet-prove.mp4
pistol,pistol.mp4
pizza 1,pizza.mp4
pizza 2,pizza-2.mp4
plage,plage.mp4
plakat 1,plakat.mp4
plakat 2,plakat-2.mp4
plan,plan.mp4
planet,planet.mp4
planet 2,planet-2.mp4
planke,planke.mp4
planker-over-hverandre,planker-over-hverandre.mp4
planlegge,planlegge.mp4
plante (å plante),plante-aa-plante.mp4
plante (en plante),plante-en-plante.mp4
plantecelle,plantecelle.mp4
plass 1,plass-paa-plass-ol.mp4
plass 2,plass-2.mp4
plassering,plassering.mp4
plast 1,plast.mp4
plast 2,plast-2.mp4
plastball,plastball.mp4
plaster,plaster.mp4
plastikk,plastikk.mp4
plate,plate-2.mp4
plate (f.eks kokep-),plate.mp4
platevalse (maskin),platevalse-maskin.mp4
Platon (filosof),platon-filosof.mp4
plattform 1,plattform-1.mp4
plattform 2,plattform-2.mp4
pleier (sykepleier),pleier-sykepleier.mp4
plenum,plenum.mp4
plikt/-ig,plikt-ig.mp4
plog 1,plog.mp4
plog 2,plog-2.mp4
plombere (tann),plombere-tann.mp4
plomme (frukt),plomme-frukt.mp4
pløye,ploeye.mp4
plugg 1,plugg.mp4
plugg 2,plugg-1.mp4
plugg 3,plugg-2.mp4
plugg 4,plugg-3.mp4
plukke,plukke.mp4
plukke (bær),plukke-baer.mp4
plukke (fra tre),plukke-fra-tre.mp4
pluss,pluss.mp4
plutselig 1,plutselig-1.mp4
plutselig 2,plutselig-2.mp4
plutselig 3,plutselig-3.mp4
plyndre,plyndre.mp4
poeng,poeng.mp4
pokal,pokal.mp4
polarsirkelen,polarsirkelen.mp4
Polen 1,polen-1.mp4
Polen 2,polen-2.mp4
polere,polere.mp4
poliklinikk,poliklinikk.mp4
polio,polio.mp4
politi 1,politi.mp4
politi 2,politi-2.mp4
politi 3,politi-3.mp4
politibil,politibil.mp4
politikk/politisk,politikk-politisk.mp4
politisk parti,politisk-parti.mp4
pollen 1,pollen.mp4
pollen 2,pollen-2.mp4
pollenallergi,pollenallergi.mp4
polygami,polygami.mp4
polynomfunksjoner,polynomfunksjoner.mp4
polypp,polypp.mp4
pommes frites 1,pommes-frites-1.mp4
pommes frites 2,pommes-frites-2.mp4
pommes frites 3,pommes-frites-3.mp4
popkorn,popkorn.mp4
populær/-t,populaer-t.mp4
pore (biologi),porer.mp4
porer (sveising),porer-sveising.mp4
pornografi/-sk,pornografi-sk.mp4
porselen,porselen.mp4
port,port.mp4
port (garasje),port-garasje.mp4
porto (frimerke) 1,porto-frimerke-1.mp4
porto (frimerke) 2,porto-frimerke-2.mp4
portrett,portrett.mp4
Portugal 1,portugal-1.mp4
Portugal 2,portugal-2.mp4
pose,pose.mp4
posisjon 1,posisjon-1.mp4
posisjon 2,posisjon-2.mp4
positiv,positiv.mp4
positive symptomer,positive-symptomer.mp4
positive tall,positive-tall.mp4
post,post.mp4
postanvisning,postanvisning.mp4
postbud,postbud.mp4
postkasse,postkasse.mp4
posttraumatisk stressforstyrrelse,posttraumatisk-stressforstyrrelse.mp4
potensiell,potensiell.mp4
potet 1,potet.mp4
potet 2,potet-3.mp4
potet 3,potet-2.mp4
potet purre,potet-purre.mp4
potetmos,potetmos.mp4
potetskreller,potetskreller.mp4
potte,potte.mp4
PowerPoint (programvare),powerpoint.mp4
pølse (pålegg),poelse-paalegg.mp4
pølse (spekepølse),poelse-spekepoelse.mp4
pølse 1,poelse-1.mp4
pølse 2,poelse-2.mp4
pølse 3,poelse-3.mp4
pølsemaker,polsemaker.mp4
PP-finale (bowling),pp-finale-bowling.mp4
PR,pr.mp4
pr kilo,pr-kilo.mp4
PR-ansvarlig,pr-ansvarlig.mp4
PR-byrå,pr-byraa.mp4
Praha,praha.mp4
praksis,praksis.mp4
praksisplass,praksisplass.mp4
praktisere,praktisere.mp4
prate (talespråk) 1,prate-2.mp4
prate (talespråk) 2,prate-4.mp4
prate (tegnspråk) 1,prate-1.mp4
prate (tegnspråk) 2,prate-3.mp4
predikant,predikant.mp4
preken,preken.mp4
prematur,prematur.mp4
premie,premie.mp4
premiere,premiere.mp4
presang (til andre),presang-til-andre.mp4
presens,presens.mp4
presentasjon 1,presentasjon-1.mp4
presentasjon 2,presentasjon-2.mp4
presentere 1,presentere-1.mp4
presentere 2,presentere-2.mp4
president,president.mp4
presis,presis.mp4
press/-e,press-e.mp4
presse (media) 1,presse-avis.mp4
presse (media) 2,presse-2.mp4
presse (sitron) 1,presse-3.mp4
presse (sitron) 2,presse-4.mp4
presse sammen,presse-sammen.mp4
presseetikk,presseetikk.mp4
pressemelding,pressemelding.mp4
pressevisning,pressevisning.mp4
prest,prest.mp4
prestasjon 1,prestasjon.mp4
prestasjon 2,prestasjon-2.mp4
preteritum,preteritum.mp4
prevensjon/preventiv,prevensjon-preventiv.mp4
prikker,prikker.mp4
prim,prim.mp4
primært,primaert.mp4
prins,prins.mp4
prinsesse,prinsesse.mp4
prinsipp 1,prinsipp.mp4
prinsipp 2,prinsipp-2.mp4
prioritere/-ing,prioritere-ing.mp4
pris (penger),pris-penger.mp4
privat 1,privat.mp4
privat 2,privat-2.mp4
privatpraktiserende,privatpraktiserende.mp4
problem,problem.mp4
produksjon,produksjon.mp4
produkt,produkt.mp4
produktiv,produktiv.mp4
produsent,produsent.mp4
produsere,produsere.mp4
profesjonell 1,profesjonell.mp4
profesjonell 2,profesjonell-2.mp4
professor,professor.mp4
profet 1,profet.mp4
profet 2,profet-2.mp4
profet 3,profet-3.mp4
profil,profil.mp4
profil: ape,ape-profil.mp4
prognose,prognose.mp4
program,program.mp4
programmere,programmere.mp4
programmere/-ing,programmere-ing.mp4
programtavle,programtavle.mp4
programvare,programvare.mp4
progresjon,progresjon.mp4
progressiv,progressiv.mp4
projektor,projektor.mp4
prolaps 1,prolaps-1.mp4
prolaps 2,prolaps-2.mp4
promille,promille.mp4
pronomen,pronomen.mp4
propaganda,propaganda.mp4
propell,propell.mp4
propellfly,propellfly.mp4
propp (kork),propp-kork.mp4
propp (ørepropp),propp-oerepropp.mp4
prosedyre,prosedyre.mp4
prosent 1,prosent.mp4
prosent 2,prosent-2.mp4
prosent 3,prosent-3.mp4
prosess 1,prosess.mp4
prosess 2,prosess-2.mp4
prosessfullmektig (yrkestittel),prosessfullmektig-yrkestittel.mp4
prosessor,prosessor.mp4
prosjekt 1,prosjekt.mp4
prosjekt 2,prosjekt-2.mp4
prosjekt 3,prosjekt-3.mp4
prosjektør,prosjektoer.mp4
prostituert,prostituert.mp4
prostitusjon,prostitusjon.mp4
protein 1,protein-2.mp4
protein 2,protein-4.mp4
proteinbinding,proteinbinding.mp4
protest,protest.mp4
protestant,protestant.mp4
protestere,protestere.mp4
protokoll,protokoll.mp4
proton,proton.mp4
prototype,prototype.mp4
provisjon,provisjon.mp4
prøve 1,proeve-1.mp4
prøve 2,proeve-2.mp4
prøvesak,proevesak.mp4
prøvetid,proevetid.mp4
prute,prute.mp4
psyke,psyke-2.mp4
psykiater 1,psykiater-2.mp4
psykiater 2,psykiater.mp4
psykiatri/-sk,psykiatri-sk.mp4
psykiatrisk poliklinikk,psykiatrisk-poliklinikk.mp4
psykisk 1,psykisk-2.mp4
psykisk 2,psykisk.mp4
psykisk helse,psykisk-helse.mp4
psykisk lidelse,psykisk-lidelse.mp4
psykisk utviklingshemmet,psykisk-utviklingshemmet.mp4
psykiske problemer,psykiske-problemer.mp4
psykoanalyse,psykoanalyse.mp4
psykolog,psykolog.mp4
psykologi/-sk,psykologi-sk.mp4
psykose,psykose.mp4
psykososial 1,psykososial-1.mp4
psykososial 2,psykososial-2.mp4
psykotisk episode,psykotisk-episode.mp4
pubertet,pubertet.mp4
publikum 1,publikum.mp4
publikum 2,publikum-2.mp4
publisere 1,publisere.mp4
publisere 2,publisere-2.mp4
puck 1,puck-1.mp4
puck 2,puck-2.mp4
pudder (talkum),pudder-talkum.mp4
pudder/pudre,pudder-pudre.mp4
pudding,pudding.mp4
puja (ritual i hinduismen),puja-hinduismen.mp4
pulje,pulje.mp4
puljeleder,puljeleder.mp4
puls 1,puls-1.mp4
puls 2,puls.mp4
pult,pult.mp4
pulver,pulver.mp4
pulverapparat,pulverapparat.mp4
pumpe (alkoholforgiftning),pumpe-ut.mp4
pumpe (ball e.l.),pumpe-bruke.mp4
pumpe (bruke p-),pumpe-bruke.mp4
pund (vekt),pund-vekt.mp4
pungen (scrotum),pungen-scrotum.mp4
punkt,punkt.mp4
"punkt (i lov, statuetter o.l.)",punkt-i-lov-statuetter-ol.mp4
punktere/-ing 1,punktere-ing-1.mp4
punktere/-ing 2,punktere-ing-2.mp4
punktlig,punktlig.mp4
punktsveise (maskin),punktsveise.mp4
purim (jødisk høytid),purim-joedisk.mp4
purreløk,purrelok.mp4
puslespill,puslespill.mp4
pusse,pusse.mp4
pusse nesen,pusse-nesen.mp4
pusse tenner 1,pusse-tenner-1.mp4
pusse tenner 2,pusse-tenner-2.mp4
puste,puste.mp4
pusteproblemer,pusteproblemer.mp4
pute,pute.mp4
putevar,putevar.mp4
